MID,IsEdible,CapShape,CapSurface,CapColor,HasBruises,Odor,Gill_IsAttached,GillSpacingIsCrowded,GillSizeBroad,GillColor,StalkShapeIsTapering,StalkRoot,StalkSurfaceAboveRing,StalkSurfaceBelowRing,StalkColorAboveRing,StalkColorBelowRing,VeilColor,RingNumber,RingType,SporePrintColor,Population,Habitat
1215,1,4,4,1,0,0,1,0,1,3,0,99,4,4,3,3,1,1,4,4,2,2
1216,1,4,4,1,0,0,1,0,1,3,0,99,4,4,3,3,1,1,4,1,2,2
1217,1,4,4,1,0,0,1,0,1,3,0,99,4,4,3,3,1,1,4,3,5,2
1218,1,4,4,1,0,0,1,0,1,3,0,99,4,4,3,3,1,1,4,3,2,2
1219,1,4,4,1,0,0,1,0,1,3,0,99,4,4,3,3,1,1,4,10,2,2
1220,1,4,4,1,0,0,1,0,1,1,0,99,4,4,3,3,3,1,4,1,2,2
1221,1,4,4,1,0,0,1,0,1,1,0,99,4,4,3,3,3,1,4,3,2,2
1222,1,4,4,1,0,0,1,0,1,1,0,99,4,4,3,3,3,1,4,10,2,2
1223,1,4,4,1,0,0,1,0,1,1,0,99,4,4,3,3,1,1,4,1,2,2
1224,1,4,4,1,0,0,1,0,1,1,0,99,4,4,3,3,1,1,4,3,5,2
1225,1,5,4,1,0,0,1,0,1,4,0,99,4,4,3,3,3,1,4,1,5,2
1226,1,5,4,1,0,0,1,0,1,4,0,99,4,4,3,3,3,1,4,10,5,2
1227,1,5,4,1,0,0,1,0,1,4,0,99,4,4,3,3,1,1,4,4,2,2
1228,1,5,4,1,0,0,1,0,1,4,0,99,4,4,3,3,1,1,4,1,5,2
1229,1,5,4,1,0,0,1,0,1,4,0,99,4,4,3,3,1,1,4,1,2,2
1230,1,5,4,1,0,0,1,0,1,4,0,99,4,4,3,3,1,1,4,3,5,2
1231,1,5,4,1,0,0,1,0,1,4,0,99,4,4,3,3,1,1,4,10,2,2
1232,1,5,4,1,0,0,1,0,1,3,0,99,4,4,3,3,3,1,4,4,5,2
1233,1,5,4,1,0,0,1,0,1,3,0,99,4,4,3,3,3,1,4,1,2,2
1234,1,5,4,1,0,0,1,0,1,3,0,99,4,4,3,3,3,1,4,3,5,2
1235,1,5,4,1,0,0,1,0,1,3,0,99,4,4,3,3,3,1,4,3,2,2
1236,1,5,4,1,0,0,1,0,1,3,0,99,4,4,3,3,1,1,4,3,2,2
1237,1,5,4,1,0,0,1,0,1,3,0,99,4,4,3,3,1,1,4,10,2,2
1238,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,3,1,4,1,5,2
1239,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,3,1,4,1,2,2
1240,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,3,1,4,3,2,2
1241,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,3,1,4,10,5,2
1242,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,1,1,4,4,5,2
1243,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,1,1,4,4,2,2
1244,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,1,1,4,1,5,2
1245,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,1,1,4,3,5,2
1246,1,5,4,1,0,0,1,0,1,1,0,99,4,4,3,3,1,1,4,3,2,2
1247,1,3,2,4,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,6,1
1248,1,3,2,4,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,1,6,1
1249,1,3,2,4,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,1
1250,1,3,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,1
1251,1,3,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,1
1252,1,3,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,4
1253,1,3,2,4,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,0,6,4
1254,1,3,2,4,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,0,4,1
1255,1,3,2,4,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,0,4,4
1256,1,3,2,4,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,1
1257,1,3,2,4,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,4
1258,1,3,2,4,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,0,6,1
1259,1,3,2,4,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,1
1260,1,3,2,4,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,4
1261,1,3,2,4,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,1,6,1
1262,1,3,2,4,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,4
1263,1,3,2,4,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,1
1264,1,3,2,4,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,0,6,1
1265,1,3,2,4,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,0,4,1
1266,1,3,2,4,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,6,1
1267,1,3,2,4,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,6,4
1268,1,3,2,4,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,1
1269,1,3,2,4,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,4
1270,1,3,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,6,1
1271,1,3,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,6,4
1272,1,3,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,1
1273,1,3,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,4
1274,1,3,2,1,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,4
1275,1,3,2,1,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,4,4
1276,1,3,2,1,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,6,1
1277,1,3,2,1,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,0,6,1
1278,1,3,2,1,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,0,4,4
1279,1,3,2,1,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,1
1280,1,3,2,1,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,1
1281,1,3,2,1,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,4
1282,1,3,2,1,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,1
1283,1,3,2,1,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,4
1284,1,3,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,1
1285,1,3,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,4
1286,1,3,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,4,1
1287,1,3,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,6,1
1288,1,3,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,6,4
1289,1,3,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,1
1290,1,3,2,1,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,0,4,4
1291,1,3,2,1,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,4
1292,1,4,2,4,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,1
1293,1,4,2,4,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,4
1294,1,4,2,4,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,1,6,1
1295,1,4,2,4,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,4
1296,1,4,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,4
1297,1,4,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,4,1
1298,1,4,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,4,4
1299,1,4,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,6,1
1300,1,4,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,6,4
1301,1,4,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,1
1302,1,4,2,4,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,4
1303,1,4,2,4,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,0,6,4
1304,1,4,2,4,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,1,6,4
1305,1,4,2,4,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,1
1306,1,4,2,4,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,0,6,4
1307,1,4,2,4,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,1
1308,1,4,2,4,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,1,6,4
1309,1,4,2,4,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,1
1310,1,4,2,4,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,1
1311,1,4,2,4,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,4
1312,1,4,2,4,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,4
1313,1,4,2,4,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,0,4,1
1314,1,4,2,4,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,4
1315,1,4,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,6,1
1316,1,4,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,6,4
1317,1,4,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,1
1318,1,4,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,0,4,4
1319,1,4,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,1,6,1
1320,1,4,2,1,1,1,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,4
1321,1,4,2,1,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,1
1322,1,4,2,1,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,4
1323,1,4,2,1,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,0,4,4
1324,1,4,2,1,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,6,1
1325,1,4,2,1,1,1,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,1
1326,1,4,2,1,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,0,6,4
1327,1,4,2,1,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,0,4,4
1328,1,4,2,1,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,1,6,1
1329,1,4,2,1,1,1,0,0,1,1,0,4,4,2,9,9,9,1,4,1,6,4
1330,1,4,2,1,1,2,0,0,1,9,0,4,4,2,9,9,9,1,4,1,4,4
1331,1,4,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,1
1332,1,4,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,6,4
1333,1,4,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,4,1
1334,1,4,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,0,4,4
1335,1,4,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,6,1
1336,1,4,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,6,4
1337,1,4,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,1
1338,1,4,2,1,1,2,0,0,1,13,0,4,4,2,9,9,9,1,4,1,4,4
1339,1,4,2,1,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,0,4,1
1340,1,4,2,1,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,6,1
1341,1,4,2,1,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,1
1342,1,4,2,1,1,2,0,0,1,1,0,4,4,2,9,9,9,1,4,1,4,4
1343,1,3,1,8,0,0,0,0,0,8,0,3,4,4,9,9,9,1,4,0,6,5
1344,1,3,1,8,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,0,6,5
1345,1,3,1,8,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,0,6,5
1346,1,3,1,8,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1347,1,3,1,8,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,6,5
1348,1,3,1,8,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1349,1,3,1,1,0,0,0,0,0,8,0,3,4,4,9,9,9,1,4,0,6,5
1350,1,3,1,1,0,0,0,0,0,8,0,3,4,4,9,9,9,1,4,0,5,5
1351,1,3,1,1,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,0,6,5
1352,1,3,1,1,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,5
1353,1,3,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,6,5
1354,1,3,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1355,1,4,1,8,0,0,0,0,0,8,0,3,4,4,9,9,9,1,4,0,6,5
1356,1,4,1,8,0,0,0,0,0,8,0,3,4,4,9,9,9,1,4,0,5,5
1357,1,4,1,8,0,0,0,0,0,8,0,3,4,4,9,9,9,1,4,1,6,5
1358,1,4,1,8,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,0,6,5
1359,1,4,1,8,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,1,6,5
1360,1,4,1,8,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,5
1361,1,4,1,8,0,0,0,0,0,0,0,3,4,4,9,9,9,1,4,1,6,5
1362,1,4,1,8,0,0,0,0,0,0,0,3,4,4,9,9,9,1,4,1,5,5
1363,1,4,1,8,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,0,6,5
1364,1,4,1,8,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1365,1,4,1,8,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,6,5
1366,1,4,1,1,0,0,0,0,0,8,0,3,4,4,9,9,9,1,4,0,5,5
1367,1,4,1,1,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,0,6,5
1368,1,4,1,1,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,0,5,5
1369,1,4,1,1,0,0,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,5
1370,1,4,1,1,0,0,0,0,0,0,0,3,4,4,9,9,9,1,4,1,6,5
1371,1,4,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,0,6,5
1372,1,4,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1373,1,4,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,6,5
1374,1,4,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1375,1,6,1,8,0,0,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,5
1376,1,6,1,8,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1377,1,6,1,1,0,0,0,0,0,8,0,3,4,4,9,9,9,1,4,0,6,5
1378,1,6,1,1,0,0,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,5
1379,1,6,1,1,0,0,0,0,0,0,0,3,4,4,9,9,9,1,4,0,6,5
1380,1,6,1,1,0,0,0,0,0,0,0,3,4,4,9,9,9,1,4,1,5,5
1381,1,6,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,0,6,5
1382,1,6,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1383,1,6,1,1,0,0,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1384,0,3,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,1
1385,0,3,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,5
1386,0,3,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,5
1387,0,3,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,1
1388,0,3,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,4,5
1389,0,3,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,4,1
1390,0,3,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,4,5
1391,0,3,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,4,1
1392,0,3,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,5
1393,0,3,4,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,5
1394,0,3,4,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,4,1
1395,0,3,4,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,5,5
1396,0,3,4,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,5,1
1397,0,3,4,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,4,1
1398,0,3,4,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1399,0,3,4,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,1
1400,0,3,4,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,1
1401,0,3,4,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,5
1402,0,3,4,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,1
1403,0,3,4,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,4,5
1404,0,3,4,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,5
1405,0,3,4,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,4,1
1406,0,3,4,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,5
1407,0,3,4,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,1
1408,0,3,4,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,5
1409,0,3,4,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,1
1410,0,3,4,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,5
1411,0,3,4,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,5,5
1412,0,3,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,4,5
1413,0,3,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,4,1
1414,0,3,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1415,0,3,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,4,5
1416,0,3,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,4,1
1417,0,3,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,5
1418,0,3,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,5
1419,0,3,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,4,5
1420,0,3,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,5
1421,0,3,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,1
1422,0,3,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,4,5
1423,0,3,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,5,5
1424,0,3,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,5,1
1425,0,3,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,4,5
1426,0,3,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,5
1427,0,3,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,1
1428,0,3,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,5
1429,0,3,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,5
1430,0,3,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,1
1431,0,3,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,5,1
1432,0,3,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,4,5
1433,0,3,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,1
1434,0,3,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,4,5
1435,0,3,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,1
1436,0,3,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,5
1437,0,3,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,1
1438,0,3,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,1
1439,0,3,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,4,1
1440,0,3,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,1
1441,0,3,2,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,5,5
1442,0,3,2,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,4,5
1443,0,3,2,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,1
1444,0,3,2,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,4,5
1445,0,3,2,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1446,0,3,2,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,4,5
1447,0,3,2,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1448,0,3,2,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,1
1449,0,4,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,5
1450,0,4,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,1
1451,0,4,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,5
1452,0,4,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,1
1453,0,4,4,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,1
1454,0,4,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,4,1
1455,0,4,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,5,5
1456,0,4,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,4,5
1457,0,4,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,5
1458,0,4,4,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,1
1459,0,4,4,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,5
1460,0,4,4,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,1
1461,0,4,4,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,5
1462,0,4,4,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,5,5
1463,0,4,4,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,4,5
1464,0,4,4,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1465,0,4,4,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,4,5
1466,0,4,4,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1467,0,4,4,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,5
1468,0,4,4,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,1
1469,0,4,4,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,1
1470,0,4,4,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,1
1471,0,4,4,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,4,5
1472,0,4,4,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,4,1
1473,0,4,4,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,5,5
1474,0,4,4,1,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,5,1
1475,0,4,4,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,5
1476,0,4,4,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,5
1477,0,4,4,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,4,1
1478,0,4,4,1,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,5,5
1479,0,4,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1480,0,4,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,4,5
1481,0,4,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,4,1
1482,0,4,4,1,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1483,0,4,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,5
1484,0,4,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,5
1485,0,4,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,1
1486,0,4,2,9,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,5
1487,0,4,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,4,5
1488,0,4,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,0,5,5
1489,0,4,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,4,5
1490,0,4,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,4,1
1491,0,4,2,9,1,7,0,0,0,13,0,3,4,4,9,9,9,1,4,1,5,1
1492,0,4,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,5
1493,0,4,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,4,1
1494,0,4,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,5
1495,0,4,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,0,5,1
1496,0,4,2,9,1,7,0,0,0,0,0,3,4,4,9,9,9,1,4,1,4,5
1497,0,4,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,4,1
1498,0,4,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,0,5,5
1499,0,4,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,4,1
1500,0,4,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,5
1501,0,4,2,9,1,7,0,0,0,1,0,3,4,4,9,9,9,1,4,1,5,1
1502,0,4,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,5
1503,0,4,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,4,1
1504,0,4,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,5
1505,0,4,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,0,5,1
1506,0,4,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,4,5
1507,0,4,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,5
1508,0,4,2,1,1,7,0,0,0,9,0,3,4,4,9,9,9,1,4,1,5,1
